date,home,away,actual,model_prob_home,model_prob_draw,model_prob_away,implied_prob_home,implied_prob_draw,implied_prob_away,log_loss,flagged_value,flagged_side,edge,pnl,home_known,away_known
2025-03-08,Brighton,Fulham,H,0.4292778607361243,0.2544515034607619,0.3162706358031139,0.4850444624090542,0.2627324171382377,0.25222312045270817,0.8456508756937676,True,A,0.0640475153504057,-1.0,True,True
2025-03-08,Crystal Palace,Ipswich,H,0.6187130160156474,0.22737582298765613,0.15391116099669638,0.6505067104902768,0.1985757326759792,0.1509175568337442,0.48011373898158327,False,,0.028800090311676935,,True,True
2025-03-08,Nott'm Forest,Man City,H,0.1760941336978727,0.19935249342588326,0.624553372876244,0.23647209203238181,0.2522368981678739,0.5112910097997444,1.7367365763694689,True,A,0.11326236307649962,-1.0,True,True
2025-03-09,Chelsea,Leicester,H,0.6767247708112243,0.17852072320721127,0.14475450598156436,0.802675585284281,0.11839464882943143,0.07892976588628761,0.39049063110694854,True,A,0.06582474009527675,-1.0,True,True
2025-03-09,Tottenham,Bournemouth,D,0.5204872727885073,0.21919021533099534,0.26032251188049726,0.3519585253456221,0.24366359447004612,0.4043778801843318,1.5178153629931106,True,H,0.16852874744288515,-1.0,True,True
2025-03-09,Man United,Arsenal,D,0.1946728789730851,0.2374084552080985,0.5679186658188163,0.16596931659693168,0.27266387726638774,0.5613668061366807,1.4379731815684385,False,,0.02870356237615343,,True,True
2025-03-10,West Ham,Newcastle,A,0.2830452634653225,0.2258678431562035,0.4910868933784739,0.29127725856697817,0.27842679127725856,0.43029595015576316,0.7111341945877748,True,A,0.060790943222710725,1.2000000000000002,True,True
2025-03-15,Bournemouth,Brentford,A,0.41193696662332113,0.24369304979217957,0.3443699835844992,0.5483028720626633,0.2258485639686684,0.2258485639686684,1.066038665904831,True,A,0.11852141961583082,3.2,True,True
2025-03-15,Ipswich,Nott'm Forest,A,0.20917713173341396,0.23514068210356628,0.5556821861630198,0.25339366515837103,0.27149321266968324,0.4751131221719457,0.5875587557819401,True,A,0.08056906399107411,1.0,True,True
2025-03-15,Everton,West Ham,D,0.40029485521402774,0.2785629740814256,0.3211421707045467,0.46162382097281307,0.29572776031070835,0.2426484187164787,1.2781111263915044,True,A,0.07849375198806802,-1.0,True,True
2025-03-15,Man City,Brighton,D,0.6768430876476865,0.18211164230187646,0.14104527005043713,0.5692192187805826,0.21953720447195677,0.21124357674746064,1.7031353607289406,True,H,0.10762386886710396,-1.0,True,True
2025-03-15,Southampton,Wolves,A,0.24972542671880876,0.24934034519159715,0.5009342280895943,0.25392083644510827,0.2763256161314414,0.4697535474234503,0.6912804677737057,False,,0.03118068066614399,,True,True
2025-03-16,Fulham,Tottenham,H,0.3453852773703272,0.2347568409690804,0.41985788166059235,0.47872340425531923,0.25531914893617025,0.2659574468085107,1.0630947390467933,True,A,0.15390043485208166,-1.0,True,True
2025-03-16,Leicester,Man United,A,0.25675859802633183,0.24262146694280454,0.5006199350308638,0.21076011846001974,0.27097729516288255,0.5182625863770978,0.6919080785023514,False,,0.04599847956631209,,True,True
2025-03-16,Arsenal,Chelsea,H,0.597192848371884,0.21679281427151692,0.186014337356599,0.5263157894736842,0.2631578947368421,0.21052631578947367,0.5155151886535679,True,H,0.07087705889819984,0.8,True,True
2025-04-01,Nott'm Forest,Man United,H,0.40331489576549373,0.25948970862044085,0.3371953956140655,0.41349548842683415,0.2797175362887407,0.3067869752844253,0.9080376430824447,False,,0.030408420329640196,,True,True
2025-04-01,Arsenal,Fulham,H,0.6663724718989141,0.19970618318318978,0.13392134491789603,0.643819671016857,0.2200584556824361,0.1361218733007069,0.40590649765782977,False,,0.022552800882057134,,True,True
2025-04-01,Wolves,West Ham,H,0.38613237426774394,0.250966333092601,0.3629012926396552,0.3783122706889523,0.29555646147574394,0.32613126783530366,0.9515750297898077,False,,0.03677002480435154,,True,True
2025-04-02,Southampton,Crystal Palace,D,0.17673389429546593,0.23532246735028498,0.5879436383542493,0.16494734867768818,0.24959138286755447,0.5854612684547574,1.4467985039554982,False,,0.011786545617777755,,True,True
2025-04-02,Newcastle,Brentford,H,0.5093522361134247,0.22112917480156175,0.26951858908501347,0.5503745604647607,0.21158844213423023,0.238036997401009,0.6746154858243059,False,,0.03148159168400447,,True,True
2025-04-02,Liverpool,Everton,H,0.6981619691341873,0.19147470726967464,0.11036332359613804,0.6934812760055478,0.18862690707350901,0.11789181692094314,0.3593041556684322,False,,0.0046806931286395015,,True,True
2025-04-02,Brighton,Aston Villa,A,0.42366764332745044,0.243411661877212,0.3329206947953374,0.4607779125081615,0.24857755806361342,0.29064452942822494,1.0998509711325606,False,,0.042276165367112484,,True,True
2025-04-02,Man City,Leicester,H,0.8312986790522752,0.11022606142732147,0.058475259520403514,0.7874015748031497,0.11811023622047244,0.09448818897637795,0.18476612746082222,False,,0.04389710424912552,,True,True
2025-04-02,Bournemouth,Ipswich,A,0.6513837419190107,0.2008304951532375,0.1477857629277518,0.6942607775720708,0.1798466014281936,0.12589262099973553,1.9119916017129386,False,,0.02189314192801628,,True,True
2025-04-03,Chelsea,Tottenham,H,0.44731009713465586,0.22197478674379628,0.3307151161215478,0.5769230769230769,0.2115384615384615,0.2115384615384615,0.8045031952799909,True,A,0.1191766545830863,-1.0,True,True
2025-04-05,Ipswich,Wolves,A,0.28668048128229573,0.25734364986784386,0.4559758688498604,0.34997031547485,0.2907445697791062,0.3592851147460438,0.7853153900569233,True,A,0.09669075410381661,1.63,True,True
2025-04-05,Crystal Palace,Brighton,H,0.40293770890634006,0.2602397304596785,0.3368225606339814,0.40127388535031844,0.26194267515923564,0.3367834394904458,0.9089732974530114,False,,0.0016638235560216263,,True,True
2025-04-05,Everton,Arsenal,D,0.15448590486581593,0.2426547098639451,0.6028593852702391,0.1780821917808219,0.28767123287671237,0.5342465753424658,1.4161157932061799,True,A,0.0686128099277733,-1.0,True,True
2025-04-05,Aston Villa,Nott'm Forest,H,0.4422364933417381,0.2399661629314575,0.31779734372680446,0.48339684267827987,0.26183995645073493,0.25476320087098525,0.8159104871847931,True,A,0.06303414285581921,-1.0,True,True
2025-04-05,West Ham,Bournemouth,D,0.36261641894614416,0.245681882718584,0.3917016983352718,0.3163064833005893,0.2711198428290766,0.41257367387033395,1.4037177395828406,False,,0.046309935645554856,,True,True
2025-04-06,Fulham,Liverpool,H,0.2003792457383589,0.21700998300743185,0.5826107712542092,0.21076011846001974,0.27097729516288255,0.5182625863770978,1.607543479314413,True,A,0.06434818487711147,-1.0,True,True
2025-04-06,Man United,Man City,D,0.20890323904578395,0.2203214592011907,0.5707753017530253,0.28062360801781744,0.26503340757238314,0.4543429844097996,1.5126676209246386,True,A,0.11643231734322568,-1.0,True,True
2025-04-06,Brentford,Chelsea,D,0.3500736478810228,0.23622997416161653,0.41369637795736075,0.29609793420045905,0.2631981637337414,0.4407039020657995,1.442949481654554,True,H,0.05397571368056375,-1.0,True,True
2025-04-06,Tottenham,Southampton,H,0.7791299332697765,0.1347752977807963,0.08609476894942711,0.6834257312177403,0.1714777289237239,0.14509653985853563,0.24957745206533694,True,H,0.09570420205203622,0.3799999999999999,True,True
2025-04-07,Leicester,Newcastle,A,0.18652140727957117,0.1986409097155392,0.6148376830048896,0.14410237388724037,0.22301557863501484,0.6328820474777448,0.48639697608464083,False,,0.0424190333923308,,True,True
2025-04-12,Arsenal,Brentford,D,0.6634796967063116,0.19276205227076526,0.14375825102292317,0.5918858330143802,0.2187107004210181,0.1894034665646017,1.6462987404998977,True,H,0.07159386369193133,-1.0,True,True
2025-04-12,Man City,Crystal Palace,H,0.6603660873359116,0.1961768072622078,0.14345710540188045,0.6342525399129173,0.20029027576197386,0.16545718432510886,0.41496091995684053,False,,0.02611354742299432,,True,True
2025-04-12,Nott'm Forest,Everton,A,0.46467159384146195,0.2727816897762423,0.2625467163822958,0.4537346711259755,0.28874024526198444,0.25752508361204013,1.3373262456140862,False,,0.010936922715486463,,True,True
2025-04-12,Southampton,Aston Villa,A,0.16001570866680315,0.19942453582396905,0.6405597555092277,0.15874177029992684,0.22677395757132407,0.6144842721287491,0.4454128669006907,False,,0.026075483380478603,,True,True
2025-04-12,Brighton,Leicester,D,0.6138235976087874,0.20512651577773688,0.18104988661347568,0.744047619047619,0.15997023809523808,0.09598214285714286,1.584128340067256,True,A,0.08506774375633282,-1.0,True,True
2025-04-13,Newcastle,Man United,H,0.49451913547390325,0.23266477184546716,0.2728160926806298,0.5746381507885073,0.22575070209548498,0.19961114711600778,0.7041694320575426,True,A,0.07320494556462201,-1.0,True,True
2025-04-13,Wolves,Tottenham,H,0.26703074070365973,0.2218444801049368,0.5111247791914035,0.4308880308880309,0.2633204633204634,0.3057915057915058,1.3203914934876937,True,A,0.2053332733998977,-1.0,True,True
2025-04-13,Chelsea,Ipswich,D,0.7358907611885208,0.15710176816731458,0.10700747064416463,0.751404937803877,0.13632632443013198,0.11226873776599104,1.8508614787405218,False,,0.020775443737182597,,True,True
2025-04-13,Liverpool,West Ham,H,0.7485795055633819,0.15142188386800026,0.09999861056861774,0.7250755287009064,0.1570996978851964,0.1178247734138973,0.28957786090582593,False,,0.023503976862475517,,True,True
2025-04-14,Bournemouth,Fulham,H,0.397814163376525,0.250886863591766,0.351298973031709,0.44134505158578524,0.2711119602598395,0.28754298815437523,0.9217703089313134,True,A,0.06375598487733375,-1.0,True,True
2025-04-16,Newcastle,Crystal Palace,H,0.502261864961215,0.23850384067863392,0.2592342943601509,0.5674708261793209,0.24299391787678612,0.18953525594389314,0.6886336519499691,True,A,0.06969903841625774,-1.0,True,True
2025-04-19,West Ham,Southampton,D,0.6372056079405839,0.20582534618134696,0.15696904587806904,0.6371481479804588,0.21777811986399054,0.14507373215555064,1.58072730387827,False,,0.011895313722518397,,True,True
2025-04-19,Crystal Palace,Bournemouth,D,0.40551240444975034,0.2590344723927686,0.3354531231574812,0.3828316115075915,0.26053818005377755,0.3566302084386309,1.3507941280977802,False,,0.022680792942158856,,True,True
2025-04-19,Everton,Man City,A,0.16323891447481673,0.23051340977297058,0.6062476757522124,0.2522099548839085,0.25921578696401715,0.48857425815207417,0.5004666705485769,True,A,0.11767341760013822,0.9099999999999999,True,True
2025-04-19,Aston Villa,Newcastle,H,0.35235399048957783,0.23169953958017211,0.4159464699302502,0.40399918384003264,0.2581105896755764,0.3378902264843909,1.0431189539161265,True,A,0.07805624344585932,-1.0,True,True
2025-04-19,Brentford,Brighton,H,0.44359217660640604,0.24098796819071405,0.31541985520287996,0.39176547697074426,0.2507299052612763,0.35750461776797954,0.8128496598057042,True,H,0.05182669963566178,1.4,True,True
2025-04-20,Man United,Wolves,A,0.5052399803052239,0.24528386402809715,0.249476155666679,0.47368421052631576,0.2631578947368421,0.2631578947368421,1.3883919368277453,False,,0.031555769778908116,,True,True
2025-04-20,Ipswich,Arsenal,A,0.08428629394316044,0.1518451405663512,0.7638685654904884,0.11775700934579439,0.20934579439252335,0.6728971962616822,0.26935953931359624,True,A,0.09097136922880622,0.3999999999999999,True,True
2025-04-20,Leicester,Liverpool,A,0.0949146625625471,0.14822626298278407,0.7568590744546689,0.08491564118269392,0.14945152848154128,0.7656328303357648,0.27857820607908035,False,,0.009999021379853187,,True,True
2025-04-20,Fulham,Chelsea,A,0.346465635317188,0.252010580587745,0.40152378409506695,0.34738314023172195,0.25349580503395924,0.39912105473431886,0.9124885092550155,False,,0.0024027293607480904,,True,True
2025-04-21,Tottenham,Nott'm Forest,A,0.5008956580822317,0.22260430507612397,0.2765000368416443,0.3828316115075915,0.26053818005377755,0.3566302084386309,1.2855443247769198,True,H,0.1180640465746402,-1.0,True,True
2025-04-22,Man City,Aston Villa,H,0.6588888982751391,0.185990876783725,0.1551202249411359,0.5261599210266535,0.23099703849950645,0.24284304047384012,0.41720035008101175,True,H,0.13272897724848554,0.8,True,True
2025-04-23,Arsenal,Crystal Palace,D,0.6652913385362468,0.20382391214937318,0.1308847493143802,0.6750355281856939,0.19895783988630977,0.1260066319279962,1.59049883362698,False,,0.004878117386384023,,True,True
2025-04-26,Chelsea,Everton,H,0.5302950072118625,0.25815333883082114,0.21155165395731645,0.6075949367088608,0.23544303797468355,0.1569620253164557,0.6343218099090909,True,A,0.054589628640860755,-1.0,True,True
2025-04-26,Newcastle,Ipswich,H,0.7605293882084606,0.14260623221256452,0.09686437957897479,0.8012162051113485,0.12605801627085214,0.07272577861779932,0.27374052475728394,False,,0.02413860096117547,,True,True
2025-04-26,Brighton,West Ham,H,0.49721340457329793,0.23473660900090876,0.26804998642579325,0.5716905706876048,0.2273150602495952,0.20099436906279997,0.6987359595857123,True,A,0.06705561736299329,-1.0,True,True
2025-04-26,Wolves,Leicester,H,0.5221240394397173,0.23466138087070895,0.24321457968957397,0.6261180679785332,0.22361359570661898,0.15026833631484798,0.6498500958797438,True,A,0.09294624337472598,-1.0,True,True
2025-04-26,Southampton,Fulham,A,0.16755102381995604,0.2182136231489194,0.6142353530311244,0.17877094972067037,0.2346368715083799,0.5865921787709497,0.4873771131543267,False,,0.027643174260174708,,True,True
2025-04-27,Liverpool,Tottenham,H,0.6397293657612633,0.183511162741844,0.17675947149689253,0.7564469914040115,0.15759312320916904,0.08595988538681948,0.4467100580594848,True,A,0.09079958611007305,-1.0,True,True
2025-04-27,Bournemouth,Man United,D,0.3960662199266449,0.2579411333482697,0.34599264672508534,0.5590930268675262,0.23342133871719212,0.20748563441528187,1.3550238854109697,True,A,0.13850701230980347,-1.0,True,True
2025-05-01,Nott'm Forest,Brentford,A,0.40110946054752294,0.24954087907003616,0.3493496603824408,0.43940125543215836,0.269917914051183,0.2906808305166586,1.0516819661254386,True,A,0.0586688298657822,2.25,True,True
2025-05-02,Man City,Wolves,H,0.748757299741108,0.1534610927350141,0.09778160752387774,0.6750355281856939,0.19895783988630977,0.1260066319279962,0.28934038036312926,True,H,0.07372177155541415,0.3999999999999999,True,True
2025-05-03,Arsenal,Bournemouth,A,0.6705542506802578,0.19683400660064534,0.13261174271909687,0.4636078864934587,0.2568638290031325,0.2795282845034089,2.020329647692103,True,H,0.20694636418679907,-1.0,True,True
2025-05-03,Leicester,Southampton,H,0.5028902839608781,0.24974494898056201,0.24736476705855984,0.41025641025641024,0.2621082621082621,0.3276353276353276,0.6873832560129676,True,H,0.09263387370446785,1.2999999999999998,True,True
2025-05-03,Aston Villa,Fulham,H,0.4646043890808672,0.24344115759104332,0.29195445332808967,0.536097212294496,0.2530378842030021,0.21086490350250175,0.7665690116804054,True,A,0.08108954982558791,-1.0,True,True
2025-05-03,Everton,Ipswich,D,0.5481586941314072,0.25828559443307897,0.1935557114355138,0.6418691631412705,0.2149446389272153,0.1431861979315142,1.353689351116657,True,A,0.050369513503999624,-1.0,True,True
2025-05-04,Chelsea,Liverpool,H,0.2705038568489323,0.2336795803764814,0.4958165627745861,0.43963204292832503,0.2554618627826753,0.3049060942889996,1.307468922575687,True,A,0.19091046848558646,-1.0,True,True
2025-05-04,West Ham,Tottenham,D,0.30919018316136204,0.22307816323673188,0.4677316536019062,0.45172802404207363,0.2563861758076634,0.291885800150263,1.5002330611474874,True,A,0.17584585345164322,-1.0,True,True
2025-05-04,Brentford,Man United,H,0.446055818599241,0.2526265081874496,0.30131767321330943,0.5714914533049666,0.22999046291541345,0.19851808377962,0.8073111809832003,True,A,0.10279958943368944,-1.0,True,True
2025-05-04,Brighton,Newcastle,D,0.3224419834291786,0.22629864335258734,0.45125937321823406,0.32997285769678164,0.25684373788290027,0.4131834044203179,1.4858997212674319,False,,0.03807596879791614,,True,True
2025-05-05,Crystal Palace,Nott'm Forest,D,0.3987003988869007,0.2653550414888731,0.3359445596242262,0.42285270112708895,0.27982899339292655,0.29731830547998445,1.3266865704959432,False,,0.038626254144241756,,True,True
2025-05-10,Wolves,Brighton,A,0.3573955983490392,0.24533361067044768,0.39727079098051293,0.3507014028056112,0.2705410821643286,0.3787575150300601,0.9231371376648452,False,,0.018513275950452823,,True,True
2025-05-10,Southampton,Man City,D,0.05362448592064794,0.11138442312144026,0.8349910909579117,0.08595988538681948,0.12607449856733524,0.7879656160458453,2.194767789619168,False,,0.047025474912066434,,True,True
2025-05-10,Bournemouth,Aston Villa,A,0.36494801964405355,0.2480271335234446,0.3870248468325018,0.39379474940334136,0.2625298329355609,0.3436754176610979,0.9492663843117696,False,,0.04334942917140394,,True,True
2025-05-10,Fulham,Everton,A,0.4530212367395411,0.2865171528671505,0.26046161039330834,0.5155333917379877,0.2759619920479817,0.20850461621403063,1.3452997975802212,True,A,0.05195699417927771,3.5,True,True
2025-05-10,Ipswich,Brentford,A,0.18572116671786615,0.20915310715657054,0.6051257261255633,0.18938307030129126,0.23672883787661403,0.5738880918220947,0.5023190307633816,False,,0.031237634303468598,,True,True
2025-05-11,Liverpool,Arsenal,D,0.40917449079409834,0.2561283422764531,0.3346971669294485,0.47368421052631576,0.2631578947368421,0.2631578947368421,1.3620766231125963,True,A,0.07153927219260642,-1.0,True,True
2025-05-11,Tottenham,Crystal Palace,A,0.4963240504132809,0.22956646153020194,0.27410948805651714,0.35938186319530413,0.26254841672323603,0.37806972008145995,1.2942276609623247,True,H,0.1369421872179768,-1.0,True,True
2025-05-11,Man United,West Ham,A,0.4913928648410152,0.24786884978058743,0.26073828537839727,0.49930651872399445,0.2635228848821082,0.23717059639389737,1.3442381127513412,False,,0.0235676889844999,,True,True
2025-05-11,Newcastle,Chelsea,H,0.4494576060388128,0.23165974992335567,0.31888264403783156,0.4469434832756632,0.2502883506343714,0.3027681660899654,0.7997137431137911,False,,0.01611447794786619,,True,True
2025-05-11,Nott'm Forest,Leicester,D,0.6071195894625329,0.2161255661625852,0.17675484437488204,0.7044320516583504,0.17845611975344877,0.11711182858820077,1.5318957153750103,True,A,0.05964301578668127,-1.0,True,True
2025-05-16,Chelsea,Man United,H,0.51572474570419,0.2403745984087334,0.24390065588707666,0.6585879873551107,0.1896733403582719,0.15173867228661753,0.6621820943873111,True,A,0.09216198360045913,-1.0,True,True
2025-05-16,Aston Villa,Tottenham,H,0.4503649894194348,0.2254073962408396,0.3242276143397257,0.730136005726557,0.15819613457408735,0.11166785969935578,0.7976969373728205,True,A,0.2125597546403699,-1.0,True,True
2025-05-18,Arsenal,Newcastle,H,0.5623698452670634,0.2215680274662678,0.21606212726666874,0.48684210526315796,0.256578947368421,0.256578947368421,0.5755955578693643,True,H,0.07552774000390539,0.95,True,True
2025-05-18,Leicester,Ipswich,H,0.4674386245446477,0.246695887371267,0.2858654880840852,0.4111855061047657,0.26270185112248917,0.32611264277274515,0.7604872232684217,True,H,0.05625311843988201,1.2999999999999998,True,True
2025-05-18,West Ham,Nott'm Forest,A,0.3612268477884695,0.2536041304522798,0.3851690217592507,0.34343434343434337,0.2861952861952861,0.37037037037037035,0.9540730234778693,False,,0.017792504354126104,,True,True
2025-05-18,Everton,Southampton,H,0.59329485183123,0.2508248256211426,0.15588032254762746,0.6750355281856939,0.19895783988630977,0.1260066319279962,0.5220637829316065,True,D,0.05186698573483284,-1.0,True,True
2025-05-18,Brentford,Fulham,A,0.464116026306656,0.243217838154577,0.29266613553876697,0.4949762030671601,0.24241142252776307,0.2626123744050766,1.228722788804589,False,,0.03005376113369035,,True,True
2025-05-19,Brighton,Liverpool,H,0.21003922275181988,0.20920162142841947,0.5807591558197607,0.3630346735157562,0.25170404030425764,0.3852612861799862,1.5604609906962825,True,A,0.1954978696397745,-1.0,True,True
2025-05-20,Man City,Bournemouth,H,0.6785236002760696,0.187418178251528,0.1340582214724024,0.6144269091716742,0.21994496748639608,0.16562812334192958,0.3878360172965504,True,H,0.06409669110439542,0.55,True,True
2025-05-20,Crystal Palace,Wolves,H,0.4725572279820699,0.2595267731750476,0.2679159988428826,0.41929720071471116,0.2858844550327576,0.2948183442525313,0.7495964219600922,True,H,0.053260027267358734,1.25,True,True
2025-05-25,Southampton,Arsenal,A,0.06088061039012538,0.13509954814597142,0.8040198414639032,0.11166785969935578,0.15819613457408735,0.730136005726557,0.21813133166998783,True,A,0.07388383573734614,0.30000000000000004,True,True
2025-05-25,Liverpool,Crystal Palace,D,0.6606730812367292,0.19503495029544082,0.14429196846783002,0.6771344455348381,0.15799803729146222,0.1648675171736997,1.6345765041942653,False,,0.0370369130039786,,True,True
2025-05-25,Bournemouth,Leicester,H,0.590723929045866,0.22107517996071113,0.1882008909934229,0.7093184979137691,0.17969401947148816,0.1109874826147427,0.526406495846871,True,A,0.07721340837868021,-1.0,True,True
2025-05-25,Fulham,Man City,A,0.18995142449672991,0.21863910450170446,0.5914094710015656,0.18812989921612544,0.22396416573348263,0.5879059350503919,0.5252466571475791,False,,0.0035035359511736974,,True,True
2025-05-25,Ipswich,West Ham,A,0.26334765250930425,0.23955509222975996,0.4970972552609358,0.31714719271623676,0.2503793626707132,0.4324734446130501,0.6989695873995986,True,A,0.0646238106478857,1.2000000000000002,True,True
2025-05-25,Newcastle,Everton,A,0.5672374052895497,0.2380257921407556,0.19473680256969472,0.7151598592626587,0.17293865687624294,0.11190148386109836,1.6361063625367689,True,A,0.08283531870859637,7.5,True,True
2025-05-25,Man United,Aston Villa,H,0.3564662402997638,0.2554138060444222,0.3881199536558142,0.21843546363997918,0.22519656132407379,0.556367975035947,1.0315157412282596,True,H,0.13803077665978464,3.33,True,True
2025-05-25,Nott'm Forest,Chelsea,A,0.3228332066036199,0.25020574248972627,0.4269610509066539,0.3160919540229885,0.25287356321839083,0.4310344827586207,0.8510624855891987,False,,0.006741252580631407,,True,True
2025-05-25,Wolves,Brentford,D,0.3124720391244785,0.24645938021399813,0.4410685806615234,0.3531359563693027,0.2576938059992208,0.3891702376314764,1.4005580852282307,True,A,0.05189834303004698,-1.0,True,True
2025-05-25,Tottenham,Brighton,A,0.47486715500896126,0.22007698665788722,0.3050558583331515,0.22519656132407379,0.21843546363997918,0.556367975035947,1.1872603770672814,True,H,0.24967059368488748,-1.0,True,True
2025-08-15,Liverpool,Bournemouth,H,0.6611909347408489,0.18808695436019068,0.1507221108989607,0.730136005726557,0.15819613457408735,0.11166785969935578,0.41371262344255083,False,,0.03905425119960493,,True,True
2025-08-16,Wolves,Man City,A,0.14110650991054685,0.18908832432245734,0.669805165766996,0.1509175568337442,0.1985757326759792,0.6505067104902768,0.4007684062495696,False,,0.01929845527671925,,True,True
2025-08-16,Tottenham,Burnley,H,0.6392455798753505,0.192516318732194,0.16823810139245574,0.6882884418683941,0.19996590521650184,0.11174565291510398,0.4474665793824972,True,A,0.056492448477351756,-1.0,True,True
2025-08-16,Aston Villa,Newcastle,D,0.37233601138361466,0.23801999155500664,0.38964399706137864,0.4134419551934827,0.26578411405295316,0.3207739307535642,1.4354006107080277,True,A,0.06887006630781445,-1.0,True,True
2025-08-16,Brighton,Fulham,D,0.4534409441714433,0.2396836456271679,0.3068754102013887,0.49799419006778256,0.2642135841748513,0.23779222575736617,1.4284353683752347,True,A,0.06908318444402253,-1.0,True,True
2025-08-16,Sunderland,West Ham,H,0.22639477428625937,0.23339377478575615,0.5402114509279846,0.2940893801057184,0.2811148486304661,0.4247957712638154,1.4854750146939701,True,A,0.11541567966416921,-1.0,False,True
2025-08-17,Chelsea,Crystal Palace,D,0.5051167687480667,0.24619731858303295,0.2486859126689005,0.5766567227786064,0.21574685702109522,0.2075964202002983,1.4016219565054195,False,,0.04108949246860219,,True,True
2025-08-17,Nott'm Forest,Brentford,H,0.38587674815667816,0.2463017220740618,0.3678215297692601,0.4356846473029045,0.2904564315352697,0.2738589211618257,0.9522372657996756,True,A,0.09396260860743438,-1.0,True,True
2025-08-17,Man United,Arsenal,A,0.20263793422714244,0.2402203554477927,0.5571417103250651,0.25999999999999995,0.25999999999999995,0.48,0.5849356543127399,True,A,0.07714171032506512,0.95,True,True
2025-08-18,Leeds,Everton,H,0.317902761680361,0.27110717871373197,0.41099005960590695,0.39768618944323936,0.28681610026512416,0.31549771029163654,1.1460097238418336,True,A,0.09549234931427042,-1.0,True,True
2025-08-22,West Ham,Chelsea,A,0.2705578932311452,0.23871193491819054,0.49073017185066414,0.20017356089094587,0.25021695111368236,0.5496094879953717,0.7118608504102077,True,H,0.07038433234019933,-1.0,True,True
2025-08-23,Brentford,Aston Villa,H,0.40288561730413186,0.24056400966044283,0.35655037303542525,0.30579150579150577,0.2633204633204633,0.43088803088803085,0.9091025853517019,True,H,0.09709411151262609,2.1,True,True
2025-08-23,Arsenal,Leeds,H,0.7959197869479879,0.13057666745467109,0.07350354559734115,0.7480079367578973,0.15199521274920477,0.09999685049289786,0.22825686838125264,False,,0.04791185019009059,,True,True
2025-08-23,Burnley,Sunderland,H,0.5046765107031966,0.25235223596457607,0.2429712533322273,0.4317656129529684,0.2968388589051658,0.27139552814186585,0.6838376278261904,True,H,0.07291089775022824,1.2000000000000002,True,False
2025-08-23,Man City,Tottenham,A,0.6926933702039985,0.1672218899084934,0.14008473988750803,0.6386964914272737,0.2100601794027478,0.15124332916997843,1.965507754573087,True,H,0.053996878776724766,-1.0,True,True
2025-08-23,Bournemouth,Wolves,H,0.4897659065082129,0.24536245032074955,0.2648716431710377,0.5256916996047432,0.24901185770750986,0.225296442687747,0.7138277438524209,False,,0.03957520048329066,,True,True
2025-08-24,Crystal Palace,Nott'm Forest,D,0.42092618976905455,0.2617576405188757,0.3173161697120698,0.4048278591214879,0.2882865057380293,0.3068856351404828,1.3403362395185436,False,,0.01609833064756666,,True,True
2025-08-24,Everton,Brighton,H,0.3431381824853417,0.2756135627637096,0.3812482547509486,0.30420841683366734,0.28577154308617236,0.41002004008016035,1.0696220485555152,False,,0.038929765651674386,,True,True
2025-08-24,Fulham,Man United,D,0.40850990523138553,0.26103184389340084,0.3304582508752137,0.2906808305166586,0.269917914051183,0.43940125543215836,1.343112871847314,True,H,0.11782907471472692,-1.0,True,True
2025-08-25,Newcastle,Liverpool,A,0.31120891945090484,0.22588817315767612,0.46290290739141915,0.290644529428225,0.24857755806361348,0.46077791250816164,0.7702379501449796,False,,0.020564390022679846,,True,True
2025-08-30,Wolves,Everton,A,0.3502102782086252,0.2949503699744072,0.3548393518169676,0.3539111200482606,0.2986125075407199,0.34747637241101953,1.0360901220224137,False,,0.007362979405948045,,True,True
2025-08-30,Tottenham,Bournemouth,A,0.4850665602916364,0.22707866539113436,0.2878547743172293,0.5483028720626633,0.2258485639686684,0.2258485639686684,1.2452991818688786,True,A,0.06200621034856088,3.2,True,True
2025-08-30,Leeds,Newcastle,D,0.17989172843810555,0.19161134787778816,0.6284969236841063,0.27055702917771884,0.2785145888594165,0.4509283819628648,1.6522861882796591,True,A,0.17756854172124148,-1.0,True,True
2025-08-30,Sunderland,Brentford,H,0.3853117144280149,0.2668216909343509,0.34786659463763425,0.31654676258992803,0.2877697841726619,0.3956834532374101,0.953702624417403,True,H,0.06876495183808684,2.0,True,True
2025-08-30,Chelsea,Fulham,H,0.5331844594822114,0.23656531029796932,0.23025023021981922,0.6048853824355068,0.21652940941686735,0.17858520814762582,0.6288878368596222,True,A,0.051665022072193395,-1.0,True,True
2025-08-30,Man United,Burnley,H,0.5651093565991225,0.24148762022168693,0.19340302317919056,0.7044320516583504,0.17845611975344877,0.11711182858820077,0.5707360150614998,True,A,0.07629119459098979,-1.0,True,True
2025-08-31,Brighton,Man City,H,0.20238657293838058,0.21168397130882027,0.5859294557527992,0.25161290322580643,0.2451612903225807,0.5032258064516129,1.5975756830066212,True,A,0.08270364930118634,-1.0,True,True
2025-08-31,Nott'm Forest,West Ham,A,0.5130552261809027,0.23510680668028294,0.25183796713881446,0.5670771224886585,0.2525383452149492,0.1803845322963923,1.3789693858202454,True,A,0.07145343484242214,4.25,True,True
